# field spectrum
6387.351063 	 0.00063445
6387.4510629999995 	 -0.00894
6387.551063 	 0.000783687
6387.651062999999 	 -0.00706
6387.751063 	 -0.00285
6387.851063 	 -0.00505
6387.9510629999995 	 -0.00166
6388.051063 	 -0.00447
6388.151062999999 	 -0.0061
6388.251063 	 -0.0014
6388.351063 	 -0.000320662
6388.4510629999995 	 -0.00242
6388.551063 	 0.000117098
6388.651062999999 	 -0.00151
6388.751063 	 0.000375774
6388.851063 	 -0.00403
6388.9510629999995 	 -0.00562
6389.051063 	 -0.00522
6389.151062999999 	 -0.00249
6389.251063 	 0.00165
6389.351063 	 0.00182
6389.4510629999995 	 -0.00612
6389.551063 	 -0.00714
6389.651062999999 	 0.00317
6389.751063 	 0.00267
6389.851063 	 -0.00382
6389.9510629999995 	 0.000833432
6390.051063 	 -0.00347
6390.151062999999 	 0.00042552
6390.251063 	 -0.00131
6390.351063 	 0.00435
6390.4510629999995 	 0.00239
6390.551063 	 0.00359
6390.651062999999 	 0.00185
6390.751063 	 -0.00137
6390.851063 	 0.000863279
6390.9510629999995 	 0.00299
6391.051063 	 -0.00262
6391.151062999999 	 -0.00102
6391.251063 	 0.00256
6391.351063 	 -0.00116
6391.4510629999995 	 0.01097
6391.551063 	 0.0065
6391.651062999999 	 0.00171
6391.751063 	 0.00176
6391.851063 	 0.0054
6391.9510629999995 	 -0.00165
6392.051063 	 0.00426
6392.151062999999 	 0.0017
6392.251063 	 0.00268
6392.351063 	 0.00924
6392.4510629999995 	 0.0029
6392.551063 	 0.00482
6392.651062999999 	 0.00524
6392.751063 	 0.01077
6392.851063 	 0.00991
6392.9510629999995 	 0.00665
6393.051063 	 0.00559
6393.151062999999 	 0.00445
6393.251063 	 0.00521
6393.351063 	 0.0081
6393.4510629999995 	 0.00428
6393.551063 	 0.00731
6393.651062999999 	 0.00447
6393.751063 	 0.00413
6393.851063 	 0.0038
6393.9510629999995 	 0.0093
6394.051063 	 0.00885
6394.151062999999 	 0.0123
6394.251063 	 0.01123
6394.351063 	 0.00795
6394.4510629999995 	 0.00521
6394.551063 	 0.00225
6394.651062999999 	 0.00702
6394.751063 	 0.0102
6394.851063 	 0.01262
6394.9510629999995 	 0.00311
6395.051063 	 0.00489
6395.151062999999 	 0.00671
6395.251063 	 0.00376
6395.351063 	 0.00332
6395.4510629999995 	 0.00248
6395.551063 	 0.00621
6395.651062999999 	 0.01096
6395.751063 	 0.00737
6395.851063 	 0.00596
6395.9510629999995 	 0.00338
6396.051063 	 0.00193
6396.151062999999 	 0.0031
6396.251063 	 0.00686
6396.351063 	 0.01077
6396.4510629999995 	 0.00263
6396.551063 	 0.01515
6396.651062999999 	 0.01268
6396.751063 	 0.01107
6396.851063 	 0.00896
6396.9510629999995 	 0.01204
6397.051063 	 0.0129
6397.151062999999 	 0.0136
6397.251063 	 0.01061
6397.351063 	 0.01089
6397.4510629999995 	 0.01729
6397.551063 	 0.0156
6397.651062999999 	 0.0113
6397.751063 	 0.01384
6397.851063 	 0.0158
6397.9510629999995 	 0.01782
6398.051063 	 0.01864
6398.151062999999 	 0.01445
6398.251063 	 0.02397
6398.351063 	 0.02121
6398.4510629999995 	 0.0236
6398.551063 	 0.0197
6398.651062999999 	 0.02487
6398.751063 	 0.02589
6398.851063 	 0.03153
6398.9510629999995 	 0.0308
6399.051063 	 0.02808
6399.151062999999 	 0.02949
6399.251063 	 0.03491
6399.351063 	 0.04652
6399.4510629999995 	 0.05088
6399.551063 	 0.05493
6399.651062999999 	 0.06835
6399.751063 	 0.08422
6399.851063 	 0.08908
6399.9510629999995 	 0.10688
6400.051063 	 0.12056
6400.151062999999 	 0.13899
6400.251063 	 0.16492
6400.351063 	 0.18819
6400.4510629999995 	 0.2133
6400.551063 	 0.24681
6400.651062999999 	 0.28883
6400.751063 	 0.33286
6400.851063 	 0.36083
6400.9510629999995 	 0.4302
6401.051063 	 0.4791
6401.151062999999 	 0.53449
6401.251063 	 0.5794
6401.351063 	 0.63391
6401.4510629999995 	 0.67504
6401.551063 	 0.72849
6401.651062999999 	 0.76927
6401.751063 	 0.81117
6401.851063 	 0.84378
6401.9510629999995 	 0.8823
6402.051063 	 0.91455
6402.151062999999 	 0.93515
6402.251063 	 0.96379
6402.351063 	 0.98438
6402.4510629999995 	 0.99526
6402.551063 	 1.0
6402.651062999999 	 0.996
6402.751063 	 0.99763
6402.851063 	 0.99228
6402.9510629999995 	 0.97875
6403.051063 	 0.95224
6403.151062999999 	 0.9382
6403.251063 	 0.91371
6403.351063 	 0.88819
6403.4510629999995 	 0.86364
6403.551063 	 0.83996
6403.651062999999 	 0.81534
6403.751063 	 0.79523
6403.851063 	 0.77508
6403.9510629999995 	 0.75473
6404.051063 	 0.74976
6404.151062999999 	 0.73138
6404.251063 	 0.71867
6404.351063 	 0.70196
6404.4510629999995 	 0.70006
6404.551063 	 0.69403
6404.651062999999 	 0.68784
6404.751063 	 0.68805
6404.851063 	 0.68752
6404.9510629999995 	 0.6774
6405.051063 	 0.68102
6405.151062999999 	 0.6831
6405.251063 	 0.69102
6405.351063 	 0.69001
6405.4510629999995 	 0.69417
6405.551063 	 0.69055
6405.651062999999 	 0.70048
6405.751063 	 0.69696
6405.851063 	 0.69656
6405.9510629999995 	 0.69862
6406.051063 	 0.69672
6406.151062999999 	 0.6896
6406.251063 	 0.68603
6406.351063 	 0.6799
6406.4510629999995 	 0.67768
6406.551063 	 0.66894
6406.651062999999 	 0.66795
6406.751063 	 0.6592
6406.851063 	 0.64754
6406.9510629999995 	 0.64213
6407.051063 	 0.63816
6407.151062999999 	 0.63379
6407.251063 	 0.62559
6407.351063 	 0.61516
6407.4510629999995 	 0.61727
6407.551063 	 0.61231
6407.651062999999 	 0.60148
6407.751063 	 0.60482
6407.851063 	 0.5972
6407.9510629999995 	 0.59783
6408.051063 	 0.59364
6408.151062999999 	 0.59144
6408.251063 	 0.58289
6408.351063 	 0.58454
6408.4510629999995 	 0.57517
6408.551063 	 0.57957
6408.651062999999 	 0.58516
6408.751063 	 0.58431
6408.851063 	 0.58251
6408.9510629999995 	 0.58211
6409.051063 	 0.58099
6409.151062999999 	 0.57257
6409.251063 	 0.56731
6409.351063 	 0.56056
6409.4510629999995 	 0.54893
6409.551063 	 0.54484
6409.651062999999 	 0.53583
